,word1,word2,pred_sl,pred_sd,act_sl,act_sd,pred_act_gap
435,带来,抱怨,0.93,0.26,0.18,0.42,0.75
436,成长,增加,4.07,0.46,0.91,1.49,3.16
437,让,允许,5.27,0.46,3.45,0.97,1.8199999999999994
438,敬礼,演出,1.07,0.26,0.0,0.0,1.07
439,聚集,见面,2.6,0.51,0.64,1.07,1.96
440,生活,生存,5.2,0.41,2.45,1.35,2.75
441,安排,组织,4.33,0.49,0.82,1.75,3.5100000000000002
442,降低,减少,5.2,0.41,3.82,1.99,1.3800000000000003
443,找到,逃逸,0.87,0.35,0.0,0.0,0.87
444,珍爱,保持,2.33,0.49,0.45,1.08,1.8800000000000001
445,给,知道,0.6,0.51,0.0,0.0,0.6
446,装作,似乎,3.93,0.26,0.27,0.95,3.66
447,花费,节约,0.93,0.46,0.64,1.16,0.29000000000000004
448,拖着脚走,骑,0.0,0.0,0.0,0.0,0.0
449,煮沸,炒,2.67,0.49,0.73,1.49,1.94
450,漂移,流,3.53,0.64,2.0,1.63,1.5299999999999998
451,知道,相信,4.07,0.46,0.91,1.41,3.16
452,举起,提高,5.0,0.0,3.55,1.29,1.4500000000000002
453,发射,发送,3.4,0.51,2.91,2.16,0.48999999999999977
454,竞争,完成,1.73,0.46,0.0,0.0,1.73
455,抖动,搅拌,3.87,0.52,1.91,1.37,1.9600000000000002
456,给,断绝亲子关系,0.07,0.26,0.0,0.0,0.07
457,参与,加入,5.0,0.0,4.18,0.84,0.8200000000000003
458,走,发送,1.07,0.26,0.09,0.32,0.9800000000000001
459,获得,偷,3.0,0.0,1.27,1.35,1.73
460,发光,照耀,4.93,0.26,3.73,1.2,1.1999999999999997
461,提醒,卖,0.27,0.46,0.0,0.0,0.27
462,争论,叫喊,2.47,0.52,1.09,1.14,1.3800000000000001
463,收到,接受,5.13,0.35,0.91,1.41,4.22
464,混合,联合,4.13,0.35,1.64,1.77,2.49
465,控制,停止,2.33,0.49,0.27,0.48,2.06
466,做,发生,2.07,0.46,0.0,0.0,2.07
467,离开,走开,5.33,0.49,4.09,1.32,1.2400000000000002
468,读,理解,3.27,0.46,0.64,1.26,2.63
469,装作,想像,2.73,0.46,0.18,0.63,2.55
470,跟随,追逐,3.93,0.26,2.82,1.56,1.1100000000000003
471,加,除,1.13,0.35,0.45,0.84,0.6799999999999999
