,word1,word2,pred_sl,pred_sd,act_sl,act_sd,pred_act_gap
437,让,允许,4.8,0.41,3.45,0.97,1.3499999999999996
438,敬礼,演出,0.0,0.0,0.0,0.0,0.0
439,聚集,见面,1.8,0.77,0.64,1.07,1.1600000000000001
440,生活,生存,4.67,0.49,2.45,1.35,2.2199999999999998
441,安排,组织,4.8,0.41,0.82,1.75,3.98
442,降低,减少,4.8,0.41,3.82,1.99,0.98
443,找到,逃逸,0.0,0.0,0.0,0.0,0.0
444,珍爱,保持,3.47,0.74,0.45,1.08,3.02
445,给,知道,0.0,0.0,0.0,0.0,0.0
446,装作,似乎,3.8,0.56,0.27,0.95,3.53
447,花费,节约,0.0,0.0,0.64,1.16,-0.64
448,拖着脚走,骑,0.0,0.0,0.0,0.0,0.0
449,煮沸,炒,0.0,0.0,0.73,1.49,-0.73
450,漂移,流,3.47,0.74,2.0,1.63,1.4700000000000002
451,知道,相信,1.07,1.03,0.91,1.41,0.16000000000000003
452,举起,提高,1.67,0.9,3.55,1.29,-1.88
453,发射,发送,3.73,0.8,2.91,2.16,0.8199999999999998
454,竞争,完成,0.0,0.0,0.0,0.0,0.0
455,抖动,搅拌,2.93,0.7,1.91,1.37,1.0200000000000002
456,给,断绝亲子关系,0.0,0.0,0.0,0.0,0.0
457,参与,加入,5.4,0.51,4.18,0.84,1.2200000000000006
458,走,发送,0.0,0.0,0.09,0.32,-0.09
459,获得,偷,0.0,0.0,1.27,1.35,-1.27
460,发光,照耀,3.73,0.7,3.73,1.2,0.0
461,提醒,卖,0.0,0.0,0.0,0.0,0.0
462,争论,叫喊,1.07,1.03,1.09,1.14,-0.020000000000000018
463,收到,接受,5.4,0.51,0.91,1.41,4.49
464,混合,联合,4.0,0.0,1.64,1.77,2.3600000000000003
465,控制,停止,0.0,0.0,0.27,0.48,-0.27
466,做,发生,0.0,0.0,0.0,0.0,0.0
467,离开,走开,5.4,0.51,4.09,1.32,1.3100000000000005
468,读,理解,2.6,0.51,0.64,1.26,1.96
469,装作,想像,2.8,0.68,0.18,0.63,2.6199999999999997
470,跟随,追逐,2.93,0.7,2.82,1.56,0.11000000000000032
471,加,除,0.0,0.0,0.45,0.84,-0.45
