,word1,word2,pred_sl,pred_sd,act_sl,act_sd,pred_act_gap
433,成功,尝试,0.4,0.74,0.27,0.95,0.13
434,承诺,发誓,4.27,0.96,3.91,1.66,0.35999999999999943
435,带来,抱怨,0.27,0.46,0.18,0.42,0.09000000000000002
436,成长,增加,4.73,0.8,0.91,1.49,3.8200000000000003
437,让,允许,5.13,0.52,3.45,0.97,1.6799999999999997
438,敬礼,演出,0.27,0.46,0.0,0.0,0.27
439,聚集,见面,2.0,0.93,0.64,1.07,1.3599999999999999
440,生活,生存,5.13,0.52,2.45,1.35,2.6799999999999997
441,安排,组织,5.13,0.52,0.82,1.75,4.31
442,降低,减少,5.13,0.52,3.82,1.99,1.31
443,找到,逃逸,0.27,0.46,0.0,0.0,0.27
444,珍爱,保持,4.0,0.93,0.45,1.08,3.55
445,给,知道,0.27,0.46,0.0,0.0,0.27
446,装作,似乎,4.27,0.96,0.27,0.95,3.9999999999999996
447,花费,节约,0.27,0.46,0.64,1.16,-0.37
448,拖着脚走,骑,0.27,0.46,0.0,0.0,0.27
449,煮沸,炒,0.0,0.0,0.73,1.49,-0.73
450,漂移,流,3.07,0.59,2.0,1.63,1.0699999999999998
451,知道,相信,1.27,0.96,0.91,1.41,0.36
452,举起,提高,1.87,0.52,3.55,1.29,-1.6799999999999997
453,发射,发送,3.93,0.26,2.91,2.16,1.02
454,竞争,完成,0.0,0.0,0.0,0.0,0.0
455,抖动,搅拌,3.07,0.59,1.91,1.37,1.16
456,给,断绝亲子关系,0.0,0.0,0.0,0.0,0.0
457,参与,加入,4.93,0.26,4.18,0.84,0.75
458,走,发送,0.0,0.0,0.09,0.32,-0.09
459,获得,偷,0.0,0.0,1.27,1.35,-1.27
460,发光,照耀,4.8,0.41,3.73,1.2,1.0699999999999998
461,提醒,卖,0.0,0.0,0.0,0.0,0.0
462,争论,叫喊,1.87,0.52,1.09,1.14,0.78
463,收到,接受,4.93,0.26,0.91,1.41,4.02
464,混合,联合,4.2,0.41,1.64,1.77,2.5600000000000005
465,控制,停止,0.0,0.0,0.27,0.48,-0.27
466,做,发生,0.0,0.0,0.0,0.0,0.0
467,离开,走开,4.93,0.26,4.09,1.32,0.8399999999999999
468,读,理解,3.07,0.46,0.64,1.26,2.4299999999999997
469,装作,想像,3.6,0.63,0.18,0.63,3.42
470,跟随,追逐,2.8,0.41,2.82,1.56,-0.020000000000000018
471,加,除,0.0,0.0,0.45,0.84,-0.45
