,word1,word2,pred_sl,pred_sd,act_sl,act_sd,pred_act_gap
440,生活,生存,4.6,0.39,2.45,1.35,2.1499999999999995
441,安排,组织,4.7,0.53,0.82,1.75,3.8800000000000003
442,降低,减少,5.3,0.77,3.82,1.99,1.48
443,找到,逃逸,0.1,0.39,0.0,0.0,0.1
444,珍爱,保持,4.5,0.0,0.45,1.08,4.05
445,给,知道,0.1,0.39,0.0,0.0,0.1
446,装作,似乎,4.6,0.39,0.27,0.95,4.33
447,花费,节约,0.1,0.39,0.64,1.16,-0.54
448,拖着脚走,骑,0.1,0.39,0.0,0.0,0.1
449,煮沸,炒,1.5,0.0,0.73,1.49,0.77
450,漂移,流,4.5,0.0,2.0,1.63,2.5
451,知道,相信,1.5,0.0,0.91,1.41,0.59
452,举起,提高,2.3,1.37,3.55,1.29,-1.25
453,发射,发送,4.5,0.0,2.91,2.16,1.5899999999999999
454,竞争,完成,1.5,0.0,0.0,0.0,1.5
455,抖动,搅拌,4.5,0.0,1.91,1.37,2.59
456,给,断绝亲子关系,0.0,0.0,0.0,0.0,0.0
457,参与,加入,4.5,0.0,4.18,0.84,0.3200000000000003
458,走,发送,0.0,0.0,0.09,0.32,-0.09
459,获得,偷,1.5,0.0,1.27,1.35,0.22999999999999998
460,发光,照耀,4.5,0.0,3.73,1.2,0.77
461,提醒,卖,0.0,0.0,0.0,0.0,0.0
462,争论,叫喊,1.9,1.06,1.09,1.14,0.8099999999999998
463,收到,接受,4.5,0.0,0.91,1.41,3.59
464,混合,联合,4.5,0.0,1.64,1.77,2.8600000000000003
465,控制,停止,1.5,0.0,0.27,0.48,1.23
466,做,发生,1.5,0.0,0.0,0.0,1.5
467,离开,走开,4.5,0.0,4.09,1.32,0.41000000000000014
468,读,理解,2.1,1.24,0.64,1.26,1.46
469,装作,想像,4.5,0.0,0.18,0.63,4.32
470,跟随,追逐,4.5,0.0,2.82,1.56,1.6800000000000002
471,加,除,0.0,0.0,0.45,0.84,-0.45
