,word1,word2,pred_sl,pred_sd,act_sl,act_sd,pred_act_gap
434,让,允许,6.0,0.0,3.45,0.97,2.55
435,敬礼,演出,0.0,0.0,0.0,0.0,0.0
436,聚集,见面,1.2,0.56,0.64,1.07,0.5599999999999999
437,生活,生存,5.8,0.56,2.45,1.35,3.3499999999999996
438,安排,组织,5.93,0.26,0.82,1.75,5.109999999999999
439,降低,减少,6.0,0.0,3.82,1.99,2.18
440,找到,逃逸,0.0,0.0,0.0,0.0,0.0
441,珍爱,保持,2.47,1.85,0.45,1.08,2.02
442,给,知道,0.0,0.0,0.0,0.0,0.0
443,装作,似乎,3.8,2.01,0.27,0.95,3.53
444,花费,节约,0.0,0.0,0.64,1.16,-0.64
445,拖着脚走,骑,0.0,0.0,0.0,0.0,0.0
446,煮沸,炒,0.0,0.0,0.73,1.49,-0.73
447,漂移,流,4.13,0.83,2.0,1.63,2.13
448,知道,相信,1.93,0.26,0.91,1.41,1.02
449,举起,提高,1.93,0.26,3.55,1.29,-1.6199999999999999
450,发射,发送,4.87,0.64,2.91,2.16,1.96
451,竞争,完成,0.0,0.0,0.0,0.0,0.0
452,抖动,搅拌,3.13,0.92,1.91,1.37,1.22
453,给,断绝亲子关系,0.0,0.0,0.0,0.0,0.0
454,参与,加入,5.33,0.49,4.18,0.84,1.1500000000000004
455,走,发送,0.0,0.0,0.09,0.32,-0.09
456,获得,偷,0.0,0.0,1.27,1.35,-1.27
457,发光,照耀,5.13,0.35,3.73,1.2,1.4
458,提醒,卖,0.0,0.0,0.0,0.0,0.0
459,争论,叫喊,1.8,0.41,1.09,1.14,0.71
460,收到,接受,5.27,0.46,0.91,1.41,4.359999999999999
461,混合,联合,4.47,0.74,1.64,1.77,2.83
462,控制,停止,0.0,0.0,0.27,0.48,-0.27
463,做,发生,0.0,0.0,0.0,0.0,0.0
464,离开,走开,5.2,0.41,4.09,1.32,1.1100000000000003
465,读,理解,2.73,0.59,0.64,1.26,2.09
466,装作,想像,2.87,0.64,0.18,0.63,2.69
467,跟随,追逐,4.0,0.65,2.82,1.56,1.1800000000000002
468,加,除,0.0,0.0,0.45,0.84,-0.45
